"","ID","candidatename","year","candnum","cnum","Date ending","week","fec_deadline","party","receipts_no_cand","receipts_w_cand","small_donations","inflation_multiplier","donations2016dollars_nocand","donations2016dollars_wcand","small_donations_2016dollars","pct_small","large_donations_nocand","large_donations_nocand_2016dollars","d_lag1_nocand","dlag2_nocand","dlag1_wcand","dlag2_wcand","dlag1_small_donations","dlag2_small_donations","dlag1_pct_small","dlag2_pct_small","dlag1_large","spending","expenditures2016dollars","e_lag1","e_lag2","tva","tvalag1","tvalag2","summalags","na","nalag1","nalag2","sumnalag","pa","palag1","palag2","sumpalags","polling","pollinglag1","pollinglag2","paXweek","palag1Xweek","FieldSize","PA_x_Polls","PA_x_Polls_L1","PA_x_Polls_L2","Endorsements_wk","Endorsements_wk_lag1","Endorsements_Total","Endorsements_total_lag1"
"2432","2432","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-42,0,"Democrat",53687.49,53687.49,25827.49,0.92,49392.4908,49392.4908,23761.2908,48.107091614825,27860,25631.2,32481.9156,75824.9096,32481.9156,75824.9096,21947.9156,31756.2656,67.5696466620953,41.8810464364866,15134,169158.49,155625.8108,249160.1776,326054.302,1,4,0,4,NA,NA,NA,NA,1,1,1,2,0,0,0,-42,-42,19,0,0,0,0,0,NA,NA
"2433","2433","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-41,0,"Democrat",44900.09,44900.09,18483.36,0.92,41308.0828,41308.0828,17004.6912,41.1655299577351,26416.73,24303.3916,49392.4908,32481.9156,49392.4908,32481.9156,23761.2908,21947.9156,48.107091614825,67.5696466620953,25631.2,83746.26,77046.5592,155625.8108,249160.1776,0,1,4,5,NA,NA,NA,NA,1,1,1,2,0,0,0,-41,-41,21,0,0,0,0,0,NA,NA
"2434","2434","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-40,0,"Democrat",179141.8,179141.8,35634.91,0.92,164810.456,164810.456,32784.1172,19.8920129193745,143506.89,132026.3388,41308.0828,49392.4908,41308.0828,49392.4908,17004.6912,23761.2908,41.1655299577351,48.107091614825,24303.3916,316702.54,291366.3368,77046.5592,155625.8108,1,0,1,1,NA,NA,NA,NA,1,1,1,2,0,0,0,-40,-40,22,0,0,0,0,0,NA,NA
"2435","2435","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-39,0,"Democrat",67192.75,67192.75,21148.65,0.92,61817.33,61817.33,19456.758,31.4746010544292,46044.4,42360.848,164810.456,41308.0828,164810.456,41308.0828,32784.1172,17004.6912,19.8920129193745,41.1655299577351,132026.3388,43948.81,40432.9052,291366.3368,77046.5592,0,1,0,1,NA,NA,NA,NA,0,1,1,2,0,0,0,0,-39,22,0,0,0,0,0,NA,NA
"2436","2436","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-38,0,"Democrat",38376.09,38376.09,12597.78,0.92,35306.0028,35306.0028,11589.9576,32.8271587855876,25778.31,23716.0452,61817.33,164810.456,61817.33,164810.456,19456.758,32784.1172,31.4746010544292,19.8920129193745,42360.848,202129.72,185959.3424,40432.9052,291366.3368,0,0,1,1,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,24,0,0,0,0,0,NA,NA
"2437","2437","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-37,0,"Democrat",33387.19,33387.19,16222.44,0.92,30716.2148,30716.2148,14924.6448,48.5888150515213,17164.75,15791.57,35306.0028,61817.33,35306.0028,61817.33,11589.9576,19456.758,32.8271587855876,31.4746010544292,23716.0452,75268.67,69247.1764,185959.3424,40432.9052,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,NA,NA
"2438","2438","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-36,0,"Democrat",53377.08,53377.08,28139.33,0.92,49106.9136,49106.9136,25888.1836,52.7180018090162,25237.75,23218.73,30716.2148,35306.0028,30716.2148,35306.0028,14924.6448,11589.9576,48.5888150515213,32.8271587855876,15791.57,207596.65,190988.918,69247.1764,185959.3424,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,NA,NA
"2439","2439","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-35,0,"Democrat",24006.13,24006.13,16694.13,0.92,22085.6396,22085.6396,15358.5996,69.5411130407109,7312,6727.04,49106.9136,30716.2148,49106.9136,30716.2148,25888.1836,14924.6448,52.7180018090162,48.5888150515213,23218.73,228914.68,210601.5056,190988.918,69247.1764,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,-35,0,24,0,0,0,0,0,NA,NA
"2440","2440","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-34,0,"Democrat",33386.9,33386.9,14226.9,0.92,30715.948,30715.948,13088.748,42.6122221589905,19160,17627.2,22085.6396,49106.9136,22085.6396,49106.9136,15358.5996,25888.1836,69.5411130407109,52.7180018090162,6727.04,177048.3,162884.436,210601.5056,190988.918,3,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,-34,24,0,0,0,0,0,NA,NA
"2441","2441","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-33,0,"Democrat",60596.55,60596.55,13544.55,0.92,55748.826,55748.826,12460.986,22.352015089968,47052,43287.84,30715.948,22085.6396,30715.948,22085.6396,13088.748,15358.5996,42.6122221589905,69.5411130407109,17627.2,8264.27,7603.1284,162884.436,210601.5056,0,3,0,3,NA,NA,NA,NA,13,0,1,1,0,0,0,-429,0,25,0,0,0,0,0,NA,NA
"2442","2442","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-32,1,"Democrat",395838.24,395838.24,7590.28,0.92,364171.1808,364171.1808,6983.0576,1.91752065187032,319907.96,294315.3232,55748.826,30715.948,55748.826,30715.948,12460.986,13088.748,22.352015089968,42.6122221589905,43287.84,649702.3,597726.116,7603.1284,162884.436,6,0,3,3,NA,NA,NA,NA,3,13,0,13,0,0,0,-96,-416,25,0,0,0,0,0,NA,NA
"2443","2443","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-31,0,"Democrat",159662.93,159662.93,77829.93,0.92,146889.8956,146889.8956,71603.5356,48.7463996808777,82583,75976.36,364171.1808,55748.826,364171.1808,55748.826,6983.0576,12460.986,1.91752065187032,22.352015089968,294315.3232,479449.88,441093.8896,597726.116,7603.1284,2,6,0,6,NA,NA,NA,NA,1,3,13,16,0,0,0,-31,-93,25,0,0,0,0,0,NA,NA
"2444","2444","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-30,0,"Democrat",80827.5,80827.5,47764.5,0.92,74361.3,74361.3,43943.34,59.0943676347778,33063,30417.96,146889.8956,364171.1808,146889.8956,364171.1808,71603.5356,6983.0576,48.7463996808777,1.91752065187032,75976.36,252259.89,232079.0988,441093.8896,597726.116,0,2,6,8,NA,NA,NA,NA,1,1,3,4,0,0,0,-30,-30,26,0,0,0,0,0,NA,NA
"2445","2445","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-29,0,"Democrat",71692.89,71692.89,40745.74,0.92,65957.4588,65957.4588,37486.0808,56.8337250737137,30947.15,28471.378,74361.3,146889.8956,74361.3,146889.8956,43943.34,71603.5356,59.0943676347778,48.7463996808777,30417.96,394351.58,362803.4536,232079.0988,441093.8896,2,0,2,2,NA,NA,NA,NA,1,1,1,2,0,0,0,-29,-29,25,0,0,0,0,0,NA,NA
"2446","2446","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-28,0,"Democrat",73843.12,73843.12,43575.37,0.92,67935.6704,67935.6704,40089.3404,59.010737899482,30267.75,27846.33,65957.4588,74361.3,65957.4588,74361.3,37486.0808,43943.34,56.8337250737137,59.0943676347778,28471.378,164428.14,151273.8888,362803.4536,232079.0988,3,2,0,2,NA,NA,NA,NA,4,1,1,2,0,0,0,-112,-28,25,0,0,0,0,0,NA,NA
"2447","2447","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-27,0,"Democrat",267522.38,267522.38,137851.82,0.92,246120.5896,246120.5896,126823.6744,51.5290795484101,129670.56,119296.9152,67935.6704,65957.4588,67935.6704,65957.4588,40089.3404,37486.0808,59.010737899482,56.8337250737137,27846.33,910574.5,837728.54,151273.8888,362803.4536,7,3,2,5,NA,NA,NA,NA,2,4,1,5,0,0,0,-54,-108,25,0,0,0,0,0,NA,NA
"2448","2448","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-26,0,"Democrat",147299.98,147299.98,74584.98,0.92,135515.9816,135515.9816,68618.1816,50.6347522925665,72715,66897.8,246120.5896,67935.6704,246120.5896,67935.6704,126823.6744,40089.3404,51.5290795484101,59.010737899482,119296.9152,217252.67,199872.4564,837728.54,151273.8888,2,7,3,10,NA,NA,NA,NA,1,2,4,6,0,0,0,-26,-52,25,0,0,0,0,0,NA,NA
"2449","2449","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-25,0,"Democrat",154932.47,154932.47,84100.88,0.92,142537.8724,142537.8724,77372.8096,54.2822818225257,70831.59,65165.0628,135515.9816,246120.5896,135515.9816,246120.5896,68618.1816,126823.6744,50.6347522925665,51.5290795484101,66897.8,528149.94,485897.9448,199872.4564,837728.54,0,2,7,9,NA,NA,NA,NA,1,1,2,3,0,0,0,-25,-25,24,0,0,0,0,0,NA,NA
"2450","2450","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-24,0,"Democrat",149487.58,149487.58,62549.58,0.92,137528.5736,137528.5736,57545.6136,41.8426601059433,86938,79982.96,142537.8724,135515.9816,142537.8724,135515.9816,77372.8096,68618.1816,54.2822818225257,50.6347522925665,65165.0628,187385.99,172395.1108,485897.9448,199872.4564,1,0,2,2,NA,NA,NA,NA,1,1,1,2,0,0,0,-24,-24,23,0,0,0,0,0,NA,NA
"2451","2451","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-23,0,"Democrat",123514.15,123514.15,77516.83,0.92,113633.018,113633.018,71315.4836,62.7594733073093,45997.32,42317.5344,137528.5736,142537.8724,137528.5736,142537.8724,57545.6136,77372.8096,41.8426601059433,54.2822818225257,79982.96,515150.62,473938.5704,172395.1108,485897.9448,2,1,0,1,NA,NA,NA,NA,1,1,1,2,0,0,0,-23,-23,21,0,0,0,0,0,NA,NA
"2452","2452","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-22,0,"Democrat",106599.83,106599.83,65557.83,0.92,98071.8436,98071.8436,60313.2036,61.4990005143535,41042,37758.64,113633.018,137528.5736,113633.018,137528.5736,71315.4836,57545.6136,62.7594733073093,41.8426601059433,42317.5344,161967.34,149009.9528,473938.5704,172395.1108,1,2,1,3,NA,NA,NA,NA,6,1,1,2,0,0,0,-132,-22,20,0,0,0,0,0,NA,NA
"2453","2453","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-21,0,"Democrat",115222.84,115222.84,66338.7,0.92,106005.0128,106005.0128,61031.604,57.5742621862124,48884.14,44973.4088,98071.8436,113633.018,98071.8436,113633.018,60313.2036,71315.4836,61.4990005143535,62.7594733073093,37758.64,662066.78,609101.4376,149009.9528,473938.5704,8,1,2,3,NA,NA,NA,NA,2,6,1,7,0,0,0,-42,-126,20,0,0,0,0,0,NA,NA
"2454","2454","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-20,0,"Democrat",104369.03,104369.03,50651.14,0.92,96019.5076,96019.5076,46599.0488,48.5308141696823,53717.89,49420.4588,106005.0128,98071.8436,106005.0128,98071.8436,61031.604,60313.2036,57.5742621862124,61.4990005143535,44973.4088,60462.08,55625.1136,609101.4376,149009.9528,0,8,1,9,NA,NA,NA,NA,1,2,6,8,0,0,0,-20,-40,20,0,0,0,0,0,NA,NA
"2455","2455","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-19,0,"Democrat",115048.53,115048.53,62641.44,0.92,105844.6476,105844.6476,57630.1248,54.4478404026544,52407.09,48214.5228,96019.5076,106005.0128,96019.5076,106005.0128,46599.0488,61031.604,48.5308141696823,57.5742621862124,49420.4588,58768.89,54067.3788,55625.1136,609101.4376,1,0,8,8,NA,NA,NA,NA,1,1,2,3,0,0,0,-19,-19,19,0,0,0,0,0,NA,NA
"2456","2456","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-18,1,"Democrat",167584.83,167584.83,109609.68,0.92,154178.0436,154178.0436,100840.9056,65.4054904611593,57975.15,53337.138,105844.6476,96019.5076,105844.6476,96019.5076,57630.1248,46599.0488,54.4478404026544,48.5308141696823,48214.5228,491123.48,451833.6016,54067.3788,55625.1136,4,1,0,1,NA,NA,NA,NA,1,1,1,2,0,0,0,-18,-18,19,0,0,0,0,0,NA,NA
"2457","2457","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-17,0,"Democrat",87433.83,87433.83,72995.83,0.92,80439.1236,80439.1236,67156.1636,83.4869409243539,14438,13282.96,154178.0436,105844.6476,154178.0436,105844.6476,100840.9056,57630.1248,65.4054904611593,54.4478404026544,53337.138,77516.18,71314.8856,451833.6016,54067.3788,2,4,1,5,NA,NA,NA,NA,3,1,1,2,0,0,0,-51,-17,19,0,0,0,0,0,NA,NA
"2458","2458","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-16,0,"Democrat",144911,144911,107380.32,0.92,133318.12,133318.12,98789.8944,74.1008757099185,37530.68,34528.2256,80439.1236,154178.0436,80439.1236,154178.0436,67156.1636,100840.9056,83.4869409243539,65.4054904611593,13282.96,665807.8,612543.176,71314.8856,451833.6016,1,2,4,6,NA,NA,NA,NA,1,3,1,4,0,0,0,-16,-48,19,0,0,0,0,0,NA,NA
"2459","2459","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-15,0,"Democrat",284031.39,284031.39,187665.69,0.92,261308.8788,261308.8788,172652.4348,66.0721654743865,96365.7,88656.444,133318.12,80439.1236,133318.12,80439.1236,98789.8944,67156.1636,74.1008757099185,83.4869409243539,34528.2256,34901.48,32109.3616,612543.176,71314.8856,0,1,2,3,NA,NA,NA,NA,1,1,3,4,0,0,0,-15,-15,19,0,0,0,0,0,NA,NA
"2460","2460","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-14,0,"Democrat",353688.98,353688.98,240386.78,0.92,325393.8616,325393.8616,221155.8376,67.9655837736307,113302.2,104238.024,261308.8788,133318.12,261308.8788,133318.12,172652.4348,98789.8944,66.0721654743865,74.1008757099185,88656.444,514714.46,473537.3032,32109.3616,612543.176,0,0,1,1,NA,NA,NA,NA,1,1,1,2,0,0,0,-14,-14,18,0,0,0,0,0,NA,NA
"2461","2461","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-13,0,"Democrat",107964.31,107964.31,84415.31,0.92,99327.1652,99327.1652,77662.0852,78.1881623658781,23549,21665.08,325393.8616,261308.8788,325393.8616,261308.8788,221155.8376,172652.4348,67.9655837736307,66.0721654743865,104238.024,71003.91,65323.5972,473537.3032,32109.3616,1,0,0,0,NA,NA,NA,NA,1,1,1,2,0,0,0,-13,-13,18,0,0,0,0,0,NA,NA
"2462","2462","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-12,0,"Democrat",105849.11,105849.11,87405.11,0.92,97381.1812,97381.1812,80412.7012,82.5751959558281,18444,16968.48,99327.1652,325393.8616,99327.1652,325393.8616,77662.0852,221155.8376,78.1881623658781,67.9655837736307,21665.08,562691,517675.72,65323.5972,473537.3032,1,1,0,1,NA,NA,NA,NA,2,1,1,2,0,0,0,-24,-12,19,0,0,0,0,0,NA,NA
"2463","2463","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-11,0,"Democrat",113837.12,113837.12,81195.12,0.92,104730.1504,104730.1504,74699.5104,71.3256976283307,32642,30030.64,97381.1812,99327.1652,97381.1812,99327.1652,80412.7012,77662.0852,82.5751959558281,78.1881623658781,16968.48,90120.68,82911.0256,517675.72,65323.5972,1,1,1,2,NA,NA,NA,NA,1,2,1,3,0,0,0,-11,-22,20,0,0,0,0,0,NA,NA
"2464","2464","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-10,0,"Democrat",133299,133299,103764,0.92,122635.08,122635.08,95462.88,77.8430445839804,29535,27172.2,104730.1504,97381.1812,104730.1504,97381.1812,74699.5104,80412.7012,71.3256976283307,82.5751959558281,30030.64,239910.8,220717.936,82911.0256,517675.72,0,1,1,2,NA,NA,NA,NA,1,1,2,3,0,0,0,-10,-10,18,0,0,0,0,0,NA,NA
"2465","2465","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-9,0,"Democrat",225273.96,225273.96,140082.96,0.92,207252.0432,207252.0432,128876.3232,62.1833788512441,85191,78375.72,122635.08,104730.1504,122635.08,104730.1504,95462.88,74699.5104,77.8430445839804,71.3256976283307,27172.2,309238.24,284499.1808,220717.936,82911.0256,0,0,1,1,NA,NA,NA,NA,1,1,1,2,0,0,0,-9,-9,17,0,0,0,0,0,NA,NA
"2466","2466","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-8,0,"Democrat",83683.86,83683.86,59399.98,0.92,76989.1512,76989.1512,54647.9816,70.9814054944406,24283.88,22341.1696,207252.0432,122635.08,207252.0432,122635.08,128876.3232,95462.88,62.1833788512441,77.8430445839804,78375.72,287655.61,264643.1612,284499.1808,220717.936,1,0,0,0,NA,NA,NA,NA,1,1,1,2,0,0,0,-8,-8,15,0,0,0,0,0,NA,NA
"2467","2467","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-7,0,"Democrat",88756.87,88756.87,61322.24,0.92,81656.3204,81656.3204,56416.4608,69.0901335299453,27434.63,25239.8596,76989.1512,207252.0432,76989.1512,207252.0432,54647.9816,128876.3232,70.9814054944406,62.1833788512441,22341.1696,109902.12,101109.9504,264643.1612,284499.1808,0,1,0,1,NA,NA,NA,NA,0,1,1,2,0,0,0,0,-7,15,0,0,0,0,0,NA,NA
"2468","2468","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-6,0,"Democrat",83026.43,83026.43,60990.68,0.92,76384.3156,76384.3156,56111.4256,73.4593550511566,22035.75,20272.89,81656.3204,76989.1512,81656.3204,76989.1512,56416.4608,54647.9816,69.0901335299453,70.9814054944406,25239.8596,32583.52,29976.8384,101109.9504,264643.1612,1,0,1,1,NA,NA,NA,NA,2,0,1,1,0,0,0,-12,0,15,0,0,0,0,0,NA,NA
"2469","2469","CASTRO, JULIAN",2020,"Julian Castro",68,NA,-5,1,"Democrat",118003.56,118003.56,94924.79,0.92,108563.2752,108563.2752,87330.8068,80.4423103845342,23078.77,21232.4684,76384.3156,81656.3204,76384.3156,81656.3204,56111.4256,56416.4608,73.4593550511566,69.0901335299453,20272.89,240307.03,221082.4676,29976.8384,101109.9504,3,1,0,1,NA,NA,NA,NA,1,2,0,2,0,0,0,-5,-10,15,0,0,0,0,0,NA,NA
"2470","2470","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-54,0,"Democrat",2214572.98,2214572.98,200265.43,0.92,2037407.1416,2037407.1416,184244.1956,9.04307204181639,2014307.55,1853162.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,582024.42,535462.4664,NA,NA,19,NA,NA,0,NA,NA,NA,NA,72,NA,NA,0,6.7,NA,NA,-3888,NA,5,482.4,NA,NA,0,NA,NA,NA
"2471","2471","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-53,0,"Democrat",1603663.82,1603663.82,113421.06,0.92,1475370.7144,1475370.7144,104347.3752,7.07262074416569,1490242.76,1371023.3392,2037407.1416,NA,2037407.1416,NA,184244.1956,NA,9.04307204181639,NA,1853162.946,335710.56,308853.7152,535462.4664,NA,7,19,NA,19,NA,NA,NA,NA,16,72,NA,72,7,6.7,NA,-848,-3816,7,112,107.2,NA,3,0,NA,NA
"2472","2472","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-52,0,"Democrat",892169.53,892169.53,34613.75,0.92,820795.9676,820795.9676,31844.65,3.87972788086587,857555.78,788951.3176,1475370.7144,2037407.1416,1475370.7144,2037407.1416,104347.3752,184244.1956,7.07262074416569,9.04307204181639,1371023.3392,311830.47,286884.0324,308853.7152,535462.4664,3,7,19,26,NA,NA,NA,NA,19,16,72,88,9.3,7,6.7,-988,-832,9,176.7,133,127.3,0,3,NA,NA
"2473","2473","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-51,0,"Democrat",997518.43,997518.43,52199.79,0.92,917716.9556,917716.9556,48023.8068,5.23296496887782,945318.64,869693.1488,820795.9676,1475370.7144,820795.9676,1475370.7144,31844.65,104347.3752,3.87972788086587,7.07262074416569,788951.3176,916674.57,843340.6044,286884.0324,308853.7152,2,3,7,10,NA,NA,NA,NA,24,19,16,35,11.5,9.3,7,-1224,-969,9,276,223.2,168,11,0,NA,NA
"2474","2474","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-50,0,"Democrat",917886.9,917886.9,69842.79,0.92,844455.948,844455.948,64255.3668,7.60908451792917,848044.11,780200.5812,917716.9556,820795.9676,917716.9556,820795.9676,48023.8068,31844.65,5.23296496887782,3.87972788086587,869693.1488,126461.85,116344.902,843340.6044,286884.0324,8,2,3,5,NA,NA,NA,NA,11,24,19,43,12.3,11.5,9.3,-550,-1200,10,135.3,126.5,102.3,0,11,NA,NA
"2475","2475","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-49,0,"Democrat",1134138.71,1134138.71,136907.21,0.92,1043407.6132,1043407.6132,125954.6332,12.0714696353147,997231.5,917452.98,844455.948,917716.9556,844455.948,917716.9556,64255.3668,48023.8068,7.60908451792917,5.23296496887782,780200.5812,685097.11,630289.3412,116344.902,843340.6044,1,8,2,10,NA,NA,NA,NA,7,11,24,35,11.5,12.3,11.5,-343,-539,11,80.5,86.1,80.5,1,0,NA,NA
"2476","2476","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-48,0,"Democrat",715901.05,715901.05,16246.29,0.92,658628.966,658628.966,14946.5868,2.26934853636547,699654.76,643682.3792,1043407.6132,844455.948,1043407.6132,844455.948,125954.6332,64255.3668,12.0714696353147,7.60908451792917,917452.98,384337.88,353590.8496,630289.3412,116344.902,2,1,8,9,NA,NA,NA,NA,6,7,11,18,11.5,11.5,12.3,-288,-336,12,69,69,73.8,0,1,NA,NA
"2477","2477","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-47,0,"Democrat",1107853.91,1107853.91,55709.53,0.92,1019225.5972,1019225.5972,51252.7676,5.02859894225584,1052144.38,967972.8296,658628.966,1043407.6132,658628.966,1043407.6132,14946.5868,125954.6332,2.26934853636547,12.0714696353147,643682.3792,230560.03,212115.2276,353590.8496,630289.3412,2,2,1,3,NA,NA,NA,NA,7,6,7,13,11.3,11.5,11.5,-329,-282,14,79.1,80.5,80.5,0,0,NA,NA
"2478","2478","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-46,0,"Democrat",1150024.87,1150024.87,82787.37,0.92,1058022.8804,1058022.8804,76164.3804,7.1987460584222,1067237.5,981858.5,1019225.5972,658628.966,1019225.5972,658628.966,51252.7676,14946.5868,5.02859894225584,2.26934853636547,967972.8296,512681.08,471666.5936,212115.2276,353590.8496,3,2,2,4,NA,NA,NA,NA,8,7,6,13,10,11.3,11.5,-368,-322,14,80,90.4,92,0,0,NA,NA
"2479","2479","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-45,1,"Democrat",2192079.24,2192079.24,188727.38,0.92,2016712.9008,2016712.9008,173629.1896,8.60951449912002,2003351.86,1843083.7112,1058022.8804,1019225.5972,1058022.8804,1019225.5972,76164.3804,51252.7676,7.1987460584222,5.02859894225584,981858.5,410997.46,378117.6632,471666.5936,212115.2276,1,3,2,5,NA,NA,NA,NA,6,8,7,15,9,10,11.3,-270,-360,15,54,60,67.8,0,0,NA,NA
"2480","2480","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-44,0,"Democrat",365052.76,365052.76,85139.06,0.92,335848.5392,335848.5392,78327.9352,23.3223986582104,279913.7,257520.604,2016712.9008,1058022.8804,2016712.9008,1058022.8804,173629.1896,76164.3804,8.60951449912002,7.1987460584222,1843083.7112,1400050.96,1288046.8832,378117.6632,471666.5936,1,1,3,4,NA,NA,NA,NA,5,6,8,14,8.8,9,10,-220,-264,17,44,45,50,0,0,NA,NA
"2481","2481","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-43,0,"Democrat",447013.62,447013.62,100533.78,0.92,411252.5304,411252.5304,92491.0776,22.4900932548767,346479.84,318761.4528,335848.5392,2016712.9008,335848.5392,2016712.9008,78327.9352,173629.1896,23.3223986582104,8.60951449912002,257520.604,478382.7,440112.084,1288046.8832,378117.6632,0,1,1,2,NA,NA,NA,NA,6,5,6,11,8.5,8.8,9,-258,-215,19,51,52.8,54,0,0,NA,NA
"2482","2482","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-42,0,"Democrat",321274.36,321274.36,100955.36,0.92,295572.4112,295572.4112,92878.9312,31.4234101968175,220319,202693.48,411252.5304,335848.5392,411252.5304,335848.5392,92491.0776,78327.9352,22.4900932548767,23.3223986582104,318761.4528,453696.57,417400.8444,440112.084,1288046.8832,2,0,1,1,NA,NA,NA,NA,8,6,5,11,8.4,8.5,8.8,-336,-252,19,67.2,68,70.4,0,0,NA,NA
"2483","2483","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-41,0,"Democrat",556836.84,556836.84,220337.74,0.92,512289.8928,512289.8928,202710.7208,39.5695335100314,336499.09,309579.1628,295572.4112,411252.5304,295572.4112,411252.5304,92878.9312,92491.0776,31.4234101968175,22.4900932548767,202693.48,383068.2,352422.744,417400.8444,440112.084,1,2,0,2,NA,NA,NA,NA,13,8,6,14,8,8.4,8.5,-533,-328,21,104,109.2,110.5,0,0,NA,NA
"2484","2484","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-40,0,"Democrat",958376.87,958376.87,271657.24,0.92,881706.7204,881706.7204,249924.6608,28.3455547085564,686719.63,631782.0596,512289.8928,295572.4112,512289.8928,295572.4112,202710.7208,92878.9312,39.5695335100314,31.4234101968175,309579.1628,1160667.54,1067814.1368,352422.744,417400.8444,4,1,2,3,NA,NA,NA,NA,6,13,8,21,7.4,8,8.4,-240,-520,22,44.4,48,50.4,0,0,NA,NA
"2485","2485","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-39,0,"Democrat",564873.66,564873.66,89557.76,0.92,519683.7672,519683.7672,82393.1392,15.8544762026964,475315.9,437290.628,881706.7204,512289.8928,881706.7204,512289.8928,249924.6608,202710.7208,28.3455547085564,39.5695335100314,631782.0596,237062.67,218097.6564,1067814.1368,352422.744,2,4,1,5,NA,NA,NA,NA,6,6,13,19,7.2,7.4,8,-234,-234,22,43.2,44.4,48,0,0,NA,NA
"2486","2486","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-38,0,"Democrat",474036.21,474036.21,78317.76,0.92,436113.3132,436113.3132,72052.3392,16.5214720622292,395718.45,364060.974,519683.7672,881706.7204,519683.7672,881706.7204,82393.1392,249924.6608,15.8544762026964,28.3455547085564,437290.628,637706.85,586690.302,218097.6564,1067814.1368,4,2,4,6,NA,NA,NA,NA,5,6,6,12,7.3,7.2,7.4,-190,-228,24,36.5,36,37,0,0,NA,NA
"2487","2487","HARRIS, KAMALA",2020,"Kamala Harris",69,NA,-37,0,"Democrat",473577.86,473577.86,155129.52,0.92,435691.6312,435691.6312,142719.1584,32.7569198441836,318448.34,292972.4728,436113.3132,519683.7672,436113.3132,519683.7672,72052.3392,82393.1392,16.5214720622292,15.8544762026964,364060.974,607404.35,558812.002,586690.302,218097.6564,3,4,2,6,NA,NA,NA,NA,6,5,6,11,7.6,7.3,7.2,-222,-185,24,45.6,43.8,43.2,0,0,NA,NA
