configuration,sessionid,type,distanceNeighbors,mean_degree,probRewire,seed,true_believer,n,step,result,finalPercentages,decay,winner,winnerPercent,winnerLead,meanDistance,clusterCoeff,meanDegree,degreeDistribution,timeShock,lengthShock,sizeShock,percentShocked
tmp,96,BA_min2,10,20,0,0.18,0.6,1000,11,converge,"0.23, 0.233, 0.208, 0.329",0,undecided,0.329,0.096,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0,1
tmp,97,BA_min2,10,20,0,0.18,0.6,1000,11,converge,"0.254, 0.229, 0.202, 0.315",0,undecided,0.315,0.061,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0.1,1
tmp,98,BA_min2,10,20,0,0.18,0.6,1000,11,converge,"0.256, 0.228, 0.202, 0.314",0,undecided,0.314,0.058,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0.1,1
tmp,99,BA_min2,10,20,0,0.18,0.6,1000,11,converge,"0.256, 0.228, 0.202, 0.314",0,undecided,0.314,0.058,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0.2,1
tmp,100,BA_min2,10,20,0,0.18,0.6,1000,11,converge,"0.258, 0.228, 0.202, 0.312",0,undecided,0.312,0.054,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0.2,1
tmp,101,BA_min2,10,20,0,0.18,0.8,1000,11,converge,"0.25, 0.238, 0.233, 0.279",0,undecided,0.279,0.029,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,-0.2,1
tmp,102,BA_min2,10,20,0,0.18,0.8,1000,11,converge,"0.248, 0.238, 0.233, 0.281",0,undecided,0.281,0.033,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,-0.2,1
tmp,103,BA_min2,10,20,0,0.18,0.8,1000,11,converge,"0.25, 0.238, 0.233, 0.279",0,undecided,0.279,0.029,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,-0.1,1
tmp,104,BA_min2,10,20,0,0.18,0.8,1000,11,converge,"0.249, 0.238, 0.233, 0.28",0,undecided,0.28,0.031,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,-0.1,1
tmp,105,BA_min2,10,20,0,0.18,0.8,1000,11,converge,"0.258, 0.233, 0.231, 0.278",0,undecided,0.278,0.02,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0,1
tmp,106,BA_min2,10,20,0,0.18,0.8,1000,11,converge,"0.255, 0.233, 0.233, 0.279",0,undecided,0.279,0.024,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0,1
tmp,107,BA_min2,10,20,0,0.18,0.8,1000,11,converge,"0.268, 0.228, 0.231, 0.273",0,undecided,0.273,0.005,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0.1,1
tmp,108,BA_min2,10,20,0,0.18,0.8,1000,11,converge,"0.268, 0.228, 0.231, 0.273",0,undecided,0.273,0.005,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0.1,1
tmp,109,BA_min2,10,20,0,0.18,0.8,1000,11,converge,"0.268, 0.228, 0.231, 0.273",0,undecided,0.273,0.005,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0.2,1
tmp,110,BA_min2,10,20,0,0.18,0.8,1000,11,converge,"0.268, 0.228, 0.23, 0.274",0,undecided,0.274,0.006,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0.2,1
tmp,111,BA_min2,10,20,0,0.18,1,1000,11,converge,"0.306, 0.242, 0.201, 0.251",0,1,0.306,0.055,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,-0.2,1
tmp,112,BA_min2,10,20,0,0.18,1,1000,11,converge,"0.305, 0.242, 0.201, 0.252",0,1,0.305,0.053,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,-0.2,1
tmp,113,BA_min2,10,20,0,0.18,1,1000,11,converge,"0.306, 0.237, 0.201, 0.256",0,1,0.306,0.05,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,-0.1,1
tmp,114,BA_min2,10,20,0,0.18,1,1000,11,converge,"0.305, 0.237, 0.201, 0.257",0,1,0.305,0.048,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,-0.1,1
tmp,115,BA_min2,10,20,0,0.18,1,1000,11,converge,"0.31, 0.234, 0.2, 0.256",0,1,0.31,0.054,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0,1
tmp,116,BA_min2,10,20,0,0.18,1,1000,11,converge,"0.312, 0.235, 0.197, 0.256",0,1,0.312,0.056,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,4,0,1
tmp,117,BA_min2,10,20,0,0.18,1,1000,11,converge,"0.331, 0.229, 0.196, 0.244",0,1,0.331,0.087,2.560062,0.057869,19.89,"[0,0,0,0,0,0,0,0,0,0,0.151,0.11,0.105,0.086,0.068,0.058,0.049,0.037,0.033,0.02,0.033,0.026,0.019,0.015,0.015,0.006,0.01,0.014,0.007,0.008,0.008,0.005,0.007,0.006,0.005,0.008,0.007,0.005,0.004,0.001,0.002,0.002,0.003,0.006,0.004,0.002,0.002,0.001,0,0.001,0,0,0.001,0.001,0.003,0.003,0,0.003,0.001,0.002,0.001,0.002,0,0.001,0,0.003,0.002,0.003,0,0,0.001,0.001,0,0,0,0,0.002,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001]",3,3,0.1,1
